1279;2;11-08-1982
1280;16;13-11-1971
1281;22;30-11-1977
1282;11;03-08-1970
1283;29;16-12-2006
1284;29;30-04-2003
1285;28;16-02-2001
1286;18;08-07-2005
1287;6;04-07-1982
1288;20;29-03-2001
1289;50;23-08-1994
1290;6;26-10-2004
1291;32;29-03-1978
1292;28;07-02-2006
1293;49;28-12-1986
1294;21;20-06-2005
1295;8;01-01-2000
1296;40;24-07-2007
1297;43;05-02-1974
1298;29;30-03-1978
1299;9;26-01-1980
1300;9;18-09-1994
1301;46;19-09-1992
1302;19;17-03-1989
1303;46;25-10-1974
1304;38;01-02-1980
1305;16;17-10-1974
1306;12;26-07-2006
1307;14;25-11-2006
1308;45;28-04-1986
1309;46;11-05-1992
1310;26;16-08-2000
1311;32;28-11-2001
1312;39;04-11-1980
1313;21;28-02-1985
1314;37;19-12-2001
1315;43;14-01-2002
1316;20;11-08-1977
1317;19;27-07-2001
1318;25;06-02-1974
1319;18;01-07-1972
1320;29;13-09-2003
1321;34;12-05-1980
1322;36;16-02-1980
1323;45;17-02-2000
1324;9;22-06-1974
1325;14;04-07-2001
1326;9;13-06-1971
1327;29;21-07-1971
1328;48;09-04-2001
1329;43;09-05-2001
1330;7;02-09-1983
1331;1;06-08-2002
1332;31;19-09-2003
1333;44;24-12-1985
1334;19;31-01-1996
1335;11;04-06-1993
1336;38;30-12-1971
1337;21;29-08-2003
1338;43;17-10-1978
1339;30;14-03-1975
1341;20;23-05-1986
1342;4;20-02-1985
1343;20;16-01-1982
1344;44;02-06-1994
1345;36;29-01-1983
1346;24;22-07-2004
1347;48;03-11-1989
1348;2;16-03-1977
1349;41;24-05-1990
1350;26;28-04-1994
1351;30;12-04-1970
1352;38;01-06-1993
1353;10;15-05-2001
1354;11;17-09-1980
1355;9;09-05-2005
1356;29;25-09-1972
1357;18;11-01-1977
1358;26;02-07-2000
1359;3;19-11-2000
1360;25;04-10-2001
1361;41;01-03-2001
1362;40;14-11-1977
1363;49;31-05-1985
1364;11;03-01-2006
1365;29;26-07-1983
1366;40;19-07-2000
1367;11;14-06-1975
1368;7;06-12-1970
1369;30;14-06-1996
1370;4;24-10-2001
1371;1;19-01-1974
1372;42;29-04-2003
1373;6;02-02-1972
1374;10;18-12-1977
1375;18;26-06-1986
1376;28;23-03-2000
1377;30;24-01-1982
1378;13;26-05-2006
1379;12;23-12-2005
1380;42;28-04-2006
1381;11;05-02-1982
1382;44;12-10-1987
1383;46;06-10-1999
1384;38;01-11-2003
1385;21;27-07-1989
1386;20;31-07-2004
1387;48;03-10-1986
1389;29;30-04-2003
1390;18;27-04-1975
1391;8;18-07-1994
1392;40;30-01-1990
1393;9;09-07-1998
1394;48;12-06-1990
1395;49;06-05-1997
1396;15;06-03-1996
1397;20;22-01-1971
1398;4;17-12-1992
1399;20;21-06-1999
1400;48;13-11-1980
1401;9;20-02-1974
1402;4;27-01-1977
1403;5;26-05-1978
1404;29;21-08-2000
1405;34;21-04-1980
1406;8;07-06-1996
1407;40;01-03-1992
1408;39;22-03-1972
1409;3;03-02-2005
1410;4;23-07-1987
1411;20;28-01-2001
1412;6;14-08-1992
1413;45;10-03-2007
1414;18;07-11-2006
1415;9;24-12-2001
1416;31;12-07-2000
1417;46;20-12-1994
1418;12;06-04-2003
1419;7;19-03-1975
1420;38;15-09-1972
1421;30;11-03-1970
1422;2;07-07-2000
1423;41;15-08-1990
1424;6;20-06-1989
1425;46;11-12-2006
1426;10;20-09-2000
1427;21;15-03-1971
1428;36;23-03-1977
1429;2;07-04-2004
1430;36;19-04-1993
1431;40;17-12-1985
1432;42;22-05-1970
1433;41;02-11-1992
1434;41;29-04-2004
1435;26;08-09-2006
1436;50;15-03-1977
1437;5;24-02-1987
1438;9;07-03-1975
1439;41;11-11-2002
1440;9;05-10-2002
1441;33;05-11-2002
1442;44;04-11-2001
1443;31;09-12-1987
1444;40;11-01-1977
1445;46;13-05-1978
1446;14;04-01-2004
1447;22;07-09-1974
1448;8;02-01-2006
1449;32;13-10-1997
1450;22;29-04-1978
1451;47;17-04-1982
1452;11;11-02-2001
1453;25;11-05-1970
1454;40;19-11-1983
1455;43;07-03-1989
1456;50;06-05-2004
1457;50;25-02-2000
1458;18;18-08-1977
1459;25;29-10-1982
1460;37;14-02-1975
1461;7;05-12-1986
1462;13;12-06-1983
1463;15;26-03-1974
1464;8;07-07-1996
1465;27;24-07-1998
1466;36;12-07-1999
1467;40;30-10-2005
1468;2;06-02-1975
1469;23;02-06-1983
1470;41;11-10-1974
1471;17;14-01-2003
1472;22;22-07-1987
1473;7;23-10-1982
1474;47;28-06-1971
1475;30;24-04-2000
1476;5;18-01-2006
1477;28;16-05-1972
1478;46;10-03-1998
1479;22;25-06-1978
1480;26;21-09-2002
1481;28;10-02-1994
1482;50;08-05-1993
1483;11;23-03-1993
1484;6;07-02-2002
1485;17;31-10-1983
1486;20;17-10-2000
1487;32;30-04-2002
1488;18;21-03-2001
1489;6;03-11-1985
1490;36;13-08-2006
1491;38;31-12-1977
1492;2;21-10-1977
1493;1;25-11-2000
1494;6;13-11-1975
1495;29;25-07-1989
1496;42;10-04-1974
1497;42;27-02-1971
1498;5;25-12-1980
1499;29;19-06-2000
1500;41;13-10-1972
1501;49;21-03-2006
1502;4;02-01-2002
1503;40;30-07-2007
1504;23;28-07-1989
1505;7;02-01-2004
1506;21;13-03-1994
1507;26;21-01-2000
1508;10;12-01-1992
1509;2;03-07-2007
1510;45;08-03-2001
1511;41;30-04-2007
1512;30;02-04-1994
1513;23;11-04-2003
1514;27;25-04-1971
1515;46;07-11-1983
1516;22;28-03-2002
1517;28;01-01-1992
1518;15;27-01-2003
1519;45;05-07-2006
1520;26;23-07-1996
1521;1;27-10-1989
1522;8;01-01-1994
1523;37;04-12-1980
1524;13;14-12-2007
1525;19;13-02-2001
1526;33;22-09-1972
1527;17;09-07-2006
1528;37;02-10-1980
1529;5;14-07-1977
1530;45;05-01-1971
1531;12;16-09-2001
1532;42;16-06-1978
1533;26;30-08-2004
1534;22;07-09-1989
1535;14;28-02-2004
1536;2;15-03-2005
1537;15;29-05-1994
1538;39;28-05-2001
1539;40;13-10-1996
1540;8;15-02-2003
1541;22;05-07-2001
1542;16;26-12-2000
1543;39;14-06-1978
1544;41;08-09-2002
1545;18;03-04-2001
1546;47;18-03-2001
1547;13;28-10-1986
1548;44;06-07-1970
1549;13;03-05-1985
1550;21;25-10-1970
1551;46;01-02-2001
1552;14;06-07-2006
1553;50;19-03-1986
1554;38;25-02-1970
1556;11;20-12-1993
1557;42;10-04-2004
1558;12;07-11-1970
1559;47;02-01-1994
1560;30;13-11-2004
1561;43;13-07-1985
1562;12;20-06-1990
1563;38;20-04-2004
1564;45;26-01-1985
1565;7;21-02-1999
1566;3;26-08-1997
1567;5;11-05-2004
1568;6;20-10-2000
1569;15;25-02-2001
1570;8;01-05-1974
1571;3;01-06-2002
1572;33;29-12-2001
1573;2;22-02-1977
1574;37;01-09-2005
1575;16;15-04-1987
1576;43;18-02-2001
1577;39;09-11-1983
1578;38;22-10-1999
1579;46;13-03-1989
1580;42;04-07-1983
1581;13;21-04-1994
1582;36;07-10-1982
1583;25;31-10-1978
1584;33;13-08-1992
1585;34;22-07-2000
1586;11;07-08-1993
1587;6;16-12-1986
1588;40;12-01-1990
1589;23;01-02-2006
1590;6;03-04-2001
1591;24;30-11-1974
1592;37;06-01-1989
1593;6;21-07-1972
1594;18;06-03-1989
1595;23;05-02-1990
1596;44;01-10-1974
1597;39;08-08-1987
1598;34;13-05-2000
1599;9;05-01-1997
1600;47;07-05-1975
1601;34;29-03-2005
1602;39;20-06-2001
1603;20;03-03-1978
1604;4;13-10-2005
1605;43;31-07-1994
1606;13;01-08-1987
1607;28;12-09-1990
1608;43;25-08-1998
1609;6;23-01-1980
1610;15;13-02-1990
1611;23;04-12-1998
1612;27;02-06-2007
1613;3;28-06-2001
1614;14;12-04-2001
1615;3;23-01-1985
1616;31;16-06-1987
1617;48;09-09-2003
1618;11;06-05-1972
1619;21;11-02-1989
1620;43;04-06-1996
1621;1;25-08-2006
1622;43;11-07-1986
1623;11;12-10-1996
1624;2;21-01-1978
1625;44;24-08-2005
1626;7;19-09-2003
1627;3;16-03-1992
1628;48;05-04-1985
1629;20;19-06-1980
1630;3;24-01-2006
1631;22;23-05-1989
1632;47;06-06-1996
1633;40;17-02-1970
1634;19;14-08-1980
1635;34;01-12-2007
1636;7;29-03-1983
1637;8;02-10-1986
1638;16;07-01-2001
1639;50;04-11-1992
1640;49;22-04-1990
1641;49;19-11-1980
1642;47;16-06-1974
1643;19;29-04-1994
1644;4;18-02-2003
1645;50;01-08-1993
1646;23;26-08-2004
1647;47;10-08-2006
1648;21;20-05-1992
1649;7;15-11-1985
1650;23;06-05-1980
1651;28;21-09-1985
1652;16;12-01-2004
1653;34;22-06-1972
1654;40;08-03-1970
1655;7;15-07-1971
1656;48;11-05-2001
1657;16;08-05-2006
1658;6;25-06-2007
1659;27;24-08-1971
1660;33;05-08-2000
1661;38;30-06-1983
1662;45;06-02-1985
1664;43;15-08-1983
1665;25;06-02-1977
1666;36;02-07-1970
1667;39;17-02-1971
1668;7;20-06-1985
1669;7;10-11-1994
1670;24;08-12-1996
1671;41;01-12-1971
1672;5;27-12-2003
1673;40;15-07-2005
1674;23;08-05-2007
1675;38;13-06-1986
1676;49;28-09-1999
1677;12;31-10-2001
1678;14;30-08-2001
1679;13;26-01-2001
1680;42;21-06-1986
1681;33;21-11-1987
1682;32;03-04-1993
1683;45;16-01-2000
1684;50;11-04-1993
1685;25;05-12-2004
1686;20;08-05-1990
1687;9;13-09-1996
1688;45;12-10-1985
1689;11;04-02-1990
1690;39;18-02-2004
1691;32;17-06-1986
1692;3;04-06-1994
1693;47;08-11-1982
1694;14;29-12-2002
1695;15;09-05-2003
1696;40;22-08-2002
1697;27;14-10-2002
1698;17;10-03-1989
1699;18;15-01-2000
1700;46;27-09-1987
1701;9;25-11-1975
1702;42;24-08-2007
1703;14;22-03-1992
1704;42;24-05-2002
1705;50;06-03-1990
1707;25;15-03-2001
1708;9;15-12-1989
1709;29;02-03-1993
1710;10;09-05-1983
1711;26;22-07-2003
1712;28;19-12-1983
1713;26;20-07-1996
1714;13;14-10-1971
1715;22;17-01-2000
1716;22;29-08-1974
1717;36;11-01-2001
1718;20;22-01-2005
1719;38;21-12-1992
1720;18;09-11-2003
1721;7;04-07-1989
1722;49;08-09-2000
1723;23;05-02-1996
1724;4;03-02-1987
1725;50;19-07-1986
1726;27;09-02-2006
1727;17;15-09-1985
1728;4;30-04-1982
1729;3;02-09-1980
1730;45;02-08-1975
1731;12;10-10-1982
1732;3;21-04-1993
1733;47;06-11-1972
1734;43;14-03-2000
1735;42;09-12-2001
1736;29;08-02-1982
1737;22;30-08-1974
1738;19;03-05-2002
1739;6;12-04-1972
1740;29;21-09-2000
1741;28;14-07-2006
1742;36;02-09-2002
1743;1;25-10-2002
1744;17;20-06-1982
1745;18;09-11-2006
1746;32;24-08-2001
1747;44;13-08-2004
1748;42;26-01-1983
1749;8;24-03-2000
1750;46;24-11-1989
1751;38;02-06-1975
1752;38;20-03-1977
1753;9;21-02-1975
1754;20;23-11-2006
1755;37;07-09-2004
1756;16;01-01-2001
1757;14;03-02-1994
1758;15;30-12-1978
1759;46;02-07-1996
1760;14;18-04-1980
1761;34;11-11-1987
1762;3;19-05-2001
1763;20;23-03-1972
1764;40;04-12-1980
1765;32;14-12-1980
1766;8;21-01-1970
1767;2;27-09-2002
1768;42;29-01-1972
1769;2;06-08-1983
1770;19;13-08-2002
1771;7;25-08-1982
1772;43;21-01-2000
1773;19;05-12-1985
1775;33;10-04-2006
1776;22;07-06-1978
1777;11;03-01-1986
1778;6;31-08-1982
1779;49;21-01-1974
1780;25;21-08-2001
1781;5;19-10-1974
1782;9;01-03-2005
1783;19;19-08-1999
1784;6;25-07-2006
1785;8;13-08-2001
1786;12;01-12-1975
1787;29;19-04-1990
1788;48;05-06-1989
1789;28;09-03-1977
1790;37;12-06-1986
1791;21;09-11-2002
1792;18;03-05-1972
1793;26;27-06-1978
1794;2;25-05-2001
1795;47;25-11-2000
1796;9;09-05-2000
1797;2;29-12-1990
1798;43;13-12-2005
1799;21;16-11-1972
1800;15;19-03-2002
1801;25;28-07-1983
1802;45;04-04-2001
1803;11;07-03-1983
1804;46;30-10-2000
1805;25;23-04-2005
1806;50;06-11-1992
1807;13;26-05-1987
1808;25;30-05-2002
1809;49;24-12-1974
1810;45;01-12-2003
1811;22;06-01-1996
1812;23;05-05-1993
1814;6;09-06-1998
1815;22;25-06-1986
1816;42;26-11-1989
1817;41;03-12-1992
1818;28;29-11-2002
1819;31;30-09-2004
1820;6;30-06-2005
1821;32;15-03-2001
1823;26;12-08-1971
1824;47;29-10-1996
1825;46;19-02-1990
1826;16;26-05-2006
1827;34;29-04-2000
1828;22;23-07-1998
1829;43;22-06-2005
1830;31;06-02-1985
1831;2;28-07-2005
1832;34;18-10-2001
1833;46;16-09-1983
1834;40;07-12-1986
1835;29;20-10-1980
1836;50;02-02-2000
1837;39;04-04-1970
1838;46;06-08-2000
1839;47;04-12-2001
1840;17;29-06-1993
1841;6;24-05-2001
1842;47;13-12-1970
1843;6;25-04-2005
1844;18;04-10-2005
1845;28;26-07-2001
1846;25;09-02-2006
1847;32;13-03-1993
1848;19;30-06-1985
1849;2;31-01-1992
1850;43;15-08-1982
1851;17;13-04-2000
1852;26;25-09-2005
1853;11;01-06-1971
1854;34;15-06-1970
1855;24;21-10-1993
1856;50;10-07-2003
1857;48;21-10-2006
1858;7;08-10-1990
1859;5;28-03-1983
1860;23;09-02-1977
1861;9;08-12-1989
1862;44;21-04-1985
1863;1;25-09-2006
1864;46;02-08-1990
1865;36;13-03-1970
1866;23;21-12-1972
1867;26;02-10-2003
1868;21;30-08-1970
1869;29;30-10-2000
1870;8;20-07-2003
1871;20;18-01-2006
1872;40;12-09-2004
1873;33;24-12-1971
1874;50;09-06-2005
1875;34;19-10-1992
1876;13;28-06-1975
1877;10;12-09-2004
1878;44;13-05-1971
1879;2;24-06-1982
1880;30;20-08-1986
1881;30;07-02-2006
1882;42;09-11-1993
1883;22;12-08-1972
1884;50;22-02-1978
1885;4;20-11-1990
1886;3;04-01-1978
1887;13;15-06-1993
1888;15;17-11-2001
1889;49;16-01-2005
1890;25;08-07-1972
1891;44;19-07-2003
1892;9;03-03-1975
1893;49;29-12-2004
1894;14;22-08-1996
1895;14;01-12-2003
1896;5;14-09-1997
1897;42;27-05-2007
1899;11;12-02-1977
1900;49;31-08-1999
1901;4;07-06-1987
1902;11;23-08-1971
1903;6;02-08-1990
1904;49;28-05-2001
1905;34;05-09-1999
1906;25;28-05-2006
1907;4;26-05-2001
1908;15;13-06-1977
1909;8;07-10-1971
1910;42;29-06-1993
1911;50;27-10-1975
1912;42;26-08-1980
1913;15;23-12-2000
1914;36;09-06-1996
1915;6;05-11-1993
1916;29;10-08-2001
1917;29;08-07-1983
1918;11;01-06-1994
1919;22;10-06-1997
1920;4;12-10-2006
1921;2;10-04-2001
1922;32;23-12-1993
1923;14;07-09-1990
1924;15;20-11-1982
1925;11;26-04-1987
1926;46;01-05-2006
1927;34;22-06-1972
1928;31;18-11-1971
1929;49;26-10-2004
1930;8;28-01-1977
1931;48;28-01-1970
1932;38;07-03-1970
1933;28;24-06-2001
1934;31;02-02-1977
1935;29;17-08-2007
1936;11;19-11-1980
1937;27;31-10-2000
1938;11;04-12-2000
1939;42;20-09-1986
1940;50;04-10-2002
1941;9;17-12-1994
1942;31;18-10-1990
1943;43;28-05-2001
1944;4;26-12-1974
1945;15;11-10-1983
1946;20;13-06-1980
1947;16;06-12-2006
1948;32;18-02-1993
1949;4;21-08-2000
1950;28;08-10-2000
1951;7;31-10-1987
1952;30;07-08-1989
1953;13;30-11-2000
1954;47;30-04-1985
1955;5;05-04-2005
1956;4;30-10-1993
1957;6;10-01-2002
1958;9;30-04-2002
1959;10;29-12-1986
1960;12;23-10-1980
1961;29;15-05-1990
1962;45;19-05-1986
1963;47;04-07-1974
1964;30;24-11-1975
1965;33;18-02-2002
1966;22;04-09-2001
1967;45;28-09-1978
1968;7;03-10-2005
1969;25;07-01-2001
1970;29;31-12-1975
1971;40;24-06-2006
1972;4;31-01-1970
1973;47;11-03-2003
1974;15;08-01-2006
1976;42;21-10-2006
1977;50;21-05-2001
1978;18;17-02-1970
1979;2;14-01-2007
1980;48;22-01-2004
1981;36;25-03-1978
1982;49;10-06-2006
1983;13;17-10-2007
1984;43;12-03-1970
1985;46;18-11-1985
1986;2;08-05-2004
1987;26;03-08-1989
1988;37;27-03-1994
1989;47;24-01-1998
1990;39;22-08-1970
1991;46;11-02-2003
1992;48;02-09-1994
1993;46;19-08-1989
1994;33;04-04-2003
1995;36;16-07-1980
1996;36;14-05-1983
1997;36;20-10-1993
1998;41;03-02-2001
1999;12;05-09-2001
2000;23;24-08-1974
2001;3;29-08-1994
2003;22;18-01-2004
2004;45;11-03-2002
2005;14;03-09-2001
2006;8;21-01-1996
2007;37;06-08-2003
2008;31;20-04-1972
2009;12;24-11-2000
2010;1;22-08-1994
2011;17;19-03-1982
2012;2;04-05-2003
2013;45;16-01-2000
2014;16;01-05-1978
2015;41;28-11-2002
2016;37;13-08-1978
2017;47;12-04-2001
2018;9;07-05-1971
2019;33;10-03-2005
2020;44;07-10-1992
2021;4;18-10-1993
2022;24;14-02-1978
2023;37;25-10-1975
2024;26;22-04-1985
2025;13;07-12-1970
2026;10;07-05-1994
2027;4;08-11-1972
2028;48;18-05-2004
2029;30;20-06-1971
2030;43;01-07-2006
2031;38;28-10-1998
2032;38;01-04-1978
2033;13;13-06-2006
2034;32;19-07-1980
2035;22;08-03-1972
2036;27;18-04-2001
2037;28;03-04-2001
2038;17;24-12-2005
2039;33;16-01-2001
2040;24;05-10-1971
2041;23;24-05-2005
2042;8;27-01-1985
2043;12;18-10-1983
2044;1;05-01-2006
2045;6;23-02-1970
2046;45;03-07-1987
2047;38;26-10-1993
2048;11;29-06-1994
2049;1;19-08-1974
2050;4;08-05-2000
2051;44;26-02-2001
2052;26;06-11-2006
2053;11;03-02-1970
2054;44;07-08-1974
2055;46;31-08-1972
2056;23;04-04-2001
2057;49;18-07-1998
2058;24;02-10-1994
2059;44;03-06-1985
2060;47;16-10-2000
2061;8;04-07-1986
2062;43;10-02-2004
2063;42;03-01-2000
2064;11;28-03-2004
2065;22;14-04-1987
2066;7;05-04-2003
2067;15;24-02-1992
2068;27;26-01-2004
2069;10;08-08-1974
2070;4;11-10-2001
2071;31;07-09-2003
2072;10;24-09-2005
2073;42;11-01-2003
2074;15;12-02-1990
2075;49;02-01-1986
2076;49;12-02-1974
2077;11;23-08-2000
2078;20;26-01-2000
2079;27;27-10-2006
2080;33;14-03-1975
2081;12;03-10-1975
2082;44;01-03-1986
2083;10;01-08-2000
2084;2;22-08-1989
2085;11;16-04-2001
2086;8;13-09-1977
2087;10;25-02-2005
2088;27;22-08-2000
2089;39;11-07-1977
2090;29;18-11-1974
2091;25;22-12-2006
2092;21;02-06-1978
2093;31;09-05-2004
2094;28;13-01-1977
2095;32;20-04-1994
2096;33;21-10-2002
2097;27;16-09-2001
2098;9;16-03-1996
2099;29;08-11-2001
2100;39;29-09-2002
2101;30;01-07-1992
2102;32;18-10-1990
2103;33;22-10-2000
2104;18;21-07-2006
2105;2;08-07-1996
2106;8;25-02-1980
2107;17;10-03-1999
2108;39;07-02-1993
2109;34;20-06-1994
2110;39;08-08-2000
2111;29;11-08-1972
2112;42;29-11-2006
2113;7;17-11-1980
2114;1;01-07-1990
2115;41;19-01-2003
2116;18;22-10-1975
2117;6;31-05-1975
2118;18;01-09-1989
2119;3;07-08-1990
2120;23;01-01-2001
2121;23;22-08-1992
2122;6;19-10-1977
2123;2;28-05-2000
2124;26;13-09-2006
2125;29;02-09-2001
2126;17;10-10-1987
2127;33;27-02-2007
2128;14;14-04-1970
2129;43;04-04-1996
2130;46;25-09-2002
2131;40;15-03-2001
2132;49;07-09-2002
2133;9;26-04-1982
2134;7;16-04-1990
2135;36;21-01-2005
2136;19;11-01-1972
2137;16;13-02-1975
2138;2;25-05-2004
2139;13;29-03-1985
2140;44;19-03-2005
2141;24;23-05-1982
2142;13;16-02-1974
2143;4;29-07-1986
2144;43;21-02-1971
2145;31;02-01-2004
2146;19;30-11-1982
2147;18;21-08-2006
2148;30;10-10-2005
2149;49;04-11-1989
2150;12;12-10-1989
2151;41;20-11-2001
2152;23;02-02-2001
2153;1;17-01-1986
2154;44;26-07-1972
2155;30;16-03-1978
2156;1;05-08-2000
2157;7;31-08-1996
2158;23;19-11-2000
2160;48;06-12-2001
2161;13;01-06-1986
2162;19;24-08-1982
2163;41;08-10-1970
2164;38;06-08-1975
2165;40;24-05-2006
2166;23;14-12-1971
2167;28;13-02-1994
2168;43;03-08-2000
2169;15;16-04-1992
2170;3;23-08-1997
2171;50;25-10-1980
2172;43;17-01-2000
2173;27;02-12-2000
2174;42;22-05-1994
2175;31;18-11-1990
2176;15;20-03-1974
2177;7;25-11-1987
2178;33;01-03-2005
2179;16;15-05-1996
2180;3;28-04-1985
2181;9;28-07-1985
2182;40;24-05-1998
2183;45;04-08-2006
2184;34;10-11-2006
2185;41;03-02-2006
2186;1;03-03-2000
2187;49;29-09-1993
2188;9;03-04-1990
2189;39;13-01-1997
2190;9;30-11-1993
2191;45;27-01-1990
2192;4;02-11-2002
2193;12;27-10-1983
2194;29;12-04-1974
2195;11;17-07-2001
2196;2;26-11-2000
2197;33;24-09-1980
2198;25;09-03-2000
2199;37;25-12-2006
2200;31;16-01-2002
2201;26;21-03-1983
2202;18;24-04-1970
2203;8;26-08-1987
2204;31;03-10-1997
2205;29;28-01-2000
2206;18;18-01-2000
2207;4;08-11-1975
2208;48;11-10-1996
2209;44;24-02-1980
2210;33;25-11-1993
2211;36;09-05-2002
2212;11;08-12-1986
2213;13;18-03-2006
2214;8;02-07-1994
2215;26;31-03-2005
2216;29;15-09-2000
2217;46;27-11-1972
2218;15;20-10-1996
2220;22;08-01-1986
2221;20;20-10-2004
2222;21;19-01-2003
2223;2;19-11-1992
2224;7;23-11-1985
2225;1;05-08-1974
2226;19;11-03-1986
2227;20;03-10-1985
2228;39;13-10-1975
2229;28;10-02-2001
2230;43;04-11-1994
2231;32;24-05-1992
2232;17;29-08-2005
2233;18;30-01-1994
2234;7;16-01-2000
2235;21;10-01-1983
2236;30;05-01-1974
2237;41;09-05-1986
2238;47;26-03-1980
2239;26;01-05-2000
2240;38;17-01-2000
2241;30;11-06-1999
2242;19;11-11-1993
2243;42;26-11-2006
2244;34;04-05-1975
2245;37;29-07-2003
2246;1;27-01-2004
2247;43;11-12-1978
2249;11;29-10-2000
2250;42;07-03-2006
2251;17;28-06-1986
2252;44;29-11-2003
2253;44;19-04-1971
2254;1;26-06-2000
2255;17;07-05-2006
2256;12;07-01-2006
2257;30;17-03-1972
2258;46;21-12-1972
2259;27;22-03-1987
2260;26;16-02-2005
2261;14;13-11-2004
2262;36;29-03-1993
2263;31;08-01-2006
2264;34;17-04-2001
2265;37;12-09-2002
2266;15;21-01-2001
2267;34;14-07-2002
2268;1;06-01-2004
2269;43;26-03-2001
2270;18;03-03-1971
2271;5;23-01-2001
2272;46;16-02-1977
2273;33;22-06-1992
2274;50;23-11-2003
2275;6;23-01-2001
2276;48;04-03-1992
2277;39;29-04-2000
2278;33;11-11-1982
2279;32;25-06-1971
2280;36;20-12-1977
2281;11;23-12-2000
2282;7;02-02-1992
2283;28;02-11-2001
2284;15;30-09-1993
2285;11;30-12-1987
2286;36;21-06-1974
2287;19;06-02-1994
2288;8;16-07-1985
2289;49;28-12-1970
2290;29;17-05-1970
2291;42;11-11-2004
2292;17;14-03-2006
2293;19;18-11-2002
2294;20;01-11-1980
2295;48;19-03-1974
2296;8;04-02-2004
2297;3;01-01-2001
2298;43;27-06-2005
2299;37;13-06-2001
2300;22;29-01-2007
2301;49;22-09-1974
2302;31;05-07-2000
2303;36;12-07-2005
2304;15;04-01-2003
2305;49;11-12-1996
2306;11;06-06-1971
2307;30;08-10-2006
2308;12;08-10-1987
2309;37;30-04-1986
2310;24;18-04-1980
2311;8;18-06-2003
2312;4;02-05-2005
2313;16;29-03-1983
2314;46;17-09-2002
2315;4;28-04-2002
2316;48;02-01-2006
2317;15;19-11-1970
2318;24;25-01-1993
2319;34;14-05-1972
2320;33;09-06-1978
2321;28;13-08-1983
2322;34;12-04-1985
2323;41;09-06-1974
2324;16;02-05-2006
2325;22;15-12-2000
2326;44;21-10-1999
2327;32;15-12-1982
2328;20;05-12-2005
2329;7;21-11-2005
2330;20;16-02-1986
2331;13;10-01-1997
2332;16;07-09-2003
2333;26;23-09-1986
2334;1;17-02-1994
2335;23;21-08-2004
2336;48;14-06-1987
2337;7;23-09-1990
2338;15;09-05-1972
2339;41;24-06-2005
2340;1;14-03-2000
2341;20;04-05-1986
2342;10;13-01-2003
2343;27;22-09-2003
2344;44;18-08-1989
2345;27;16-12-2001
2346;2;01-07-1998
2347;17;07-08-2005
2348;41;17-08-1975
2349;48;07-10-1980
2350;2;13-08-2001
2351;47;30-07-1990
2352;4;20-03-1972
2353;45;03-12-1987
2354;40;18-10-1972
2355;15;20-02-1989
2356;6;14-03-1990
2357;24;08-10-1994
2358;30;07-01-2004
2359;3;12-06-2002
2360;19;23-07-2003
2361;38;19-08-1992
2362;26;07-11-2000
2363;14;02-04-1992
2364;25;05-09-1975
2365;8;30-05-1975
2366;6;09-11-1971
2367;20;10-09-2000
2368;13;19-12-1985
2369;38;16-01-2002
2370;45;22-05-2003
2371;14;29-09-2000
2372;14;11-12-1971
2373;24;16-05-1989
2374;32;11-09-2003
2375;36;10-11-1994
2376;25;10-03-1992
2377;14;07-11-1986
2378;30;03-08-2000
2379;12;10-02-1970
2380;44;05-01-1980
2381;11;09-03-2005
2382;39;07-06-1993
2383;6;27-01-1997
2384;37;02-09-1972
2385;15;16-09-1994
2388;17;19-01-1970
2389;16;19-03-1998
2390;12;29-11-1982
2391;4;04-05-1998
2392;36;23-03-2000
2393;33;17-07-2000
2394;31;02-04-1989
2395;16;07-09-1977
2396;33;05-11-1977
2397;43;21-03-1987
2398;8;08-11-1999
2399;12;26-02-1996
2400;4;13-09-1982
2401;38;12-10-2006
2402;46;04-05-2004
2404;47;07-10-1970
2405;31;22-02-2006
2406;36;14-05-1992
2407;8;10-03-2000
2408;15;12-09-2004
2409;11;21-10-1974
2410;17;25-11-1986
2411;26;15-09-2002
2412;27;07-07-1992
2413;24;28-11-1992
2414;47;28-03-2005
2415;19;24-03-1978
2417;50;16-06-1971
2418;45;11-04-2000
2419;15;21-12-1994
2420;42;30-09-2003
2421;41;09-04-2006
2422;23;28-01-1980
2423;41;03-07-1982
2424;47;03-02-2000
2425;25;31-10-2002
2426;42;14-09-1978
2427;26;09-01-1983
2428;23;17-03-2007
2429;3;17-03-1990
2430;26;29-03-2002
2431;42;25-05-1975
2432;33;29-01-2000
2433;43;23-04-2005
2434;17;21-10-1978
2435;46;18-10-2001
2436;45;17-01-1972
2437;40;29-09-1993
2438;36;15-04-2004
2439;45;26-08-1994
2440;31;25-01-1994
2441;36;29-09-1989
2442;4;07-11-2004
2443;29;26-05-2001
2444;14;24-08-2000
2445;13;15-03-2000
2446;16;03-04-2000
2447;32;21-07-2006
2448;9;28-02-1975
2449;24;17-02-2005
2450;17;02-05-2004
2451;43;09-02-1980
2452;31;27-02-1983
2453;5;26-09-1971
2454;33;28-04-2002
2455;6;26-09-2000
2456;16;29-08-2000
2457;13;16-03-1986
2458;5;28-06-2003
2459;30;30-12-2005
2460;44;22-11-1978
2461;4;25-01-1975
2462;11;03-12-1971
